user_id,age,country,subscription_type,registration_date,total_watch_time_hours,age_group
U4102,25,Argentina,Basic,2023-04-02,492.9,21-30 years
U4103,38,Argentina,Basic,2022-08-11,468.9,31-40 years
U4104,49,Argentina,Premium,2022-06-17,877.1,41-50 years
U4105,31,Colombia,Basic,2022-09-19,158.3,31-40 years
U4106,41,Colombia,Standard,2023-02-04,137.1,41-50 years
U4107,55,Mexico,Basic,2022-09-03,63.3,51-60 years
U4108,30,Mexico,Premium,2024-01-29,384.8,21-30 years
U4109,61,Argentina,Standard,2022-09-03,318.2,61-70 years
U4110,55,Chile,Standard,2022-06-29,337.1,51-60 years
U4111,51,Argentina,Standard,2022-11-08,387.3,51-60 years
U4112,62,Chile,Standard,2022-06-06,37.1,61-70 years
U4113,37,Colombia,Premium,2024-02-29,662.5,31-40 years
U4114,18,Mexico,Basic,2023-09-10,186.5,11-20 years
U4115,38,Chile,Premium,2022-05-25,585.4,31-40 years
U4116,20,Argentina,Premium,2022-03-03,747.9,11-20 years
U4117,46,Mexico,Basic,2022-05-23,224.4,41-50 years
U4118,34,Chile,Standard,2024-01-16,356.7,31-40 years
U4119,28,Mexico,Basic,2024-01-06,473.4,21-30 years
U4120,65,Argentina,Standard,2022-03-03,262.2,61-70 years
U4122,47,Chile,Standard,2022-04-30,137.5,41-50 years
U4123,46,Argentina,Premium,2023-09-18,327.7,41-50 years
U4124,26,Mexico,Premium,2023-08-10,353.4,21-30 years
U4125,64,Chile,Premium,2022-01-02,143.5,61-70 years
U4126,52,Mexico,Basic,2022-11-02,35.5,51-60 years
U4127,36,Chile,Premium,2023-09-09,751.9,31-40 years
U4128,41,Argentina,Premium,2022-10-13,78.2,41-50 years
U4129,30,Colombia,Basic,2023-06-30,14.3,21-30 years
U4130,41,Peru,Basic,2023-02-04,463.7,41-50 years
U4131,19,Argentina,Standard,2022-12-06,388.9,11-20 years
U4132,56,Mexico,Premium,2024-02-12,278.1,51-60 years
U4134,27,Chile,Standard,2023-06-11,343.1,21-30 years
U4135,21,Colombia,Premium,2023-01-26,564.9,21-30 years
U4136,64,Colombia,Standard,2023-08-13,157.3,61-70 years
U4137,55,Chile,Basic,2022-07-29,412.5,51-60 years
U4138,45,Peru,Basic,2023-09-22,367.6,41-50 years
U4139,28,Mexico,Basic,2024-02-24,14.4,21-30 years
U4140,23,Chile,Standard,2022-05-05,542.5,21-30 years
U4141,48,Chile,Standard,2023-04-18,246.3,41-50 years
U4142,60,Argentina,Basic,2023-09-23,198.7,51-60 years
U4143,30,Peru,Basic,2022-01-24,471.8,21-30 years
U4144,38,Colombia,Basic,2022-06-01,161.3,31-40 years
U4145,58,Mexico,Standard,2022-02-09,401.3,51-60 years
U4146,65,Colombia,Premium,2022-10-18,202.7,61-70 years
U4147,58,Colombia,Premium,2023-07-13,89.7,51-60 years
U4148,22,Chile,Standard,2022-03-02,491.2,21-30 years
U4149,31,Mexico,Premium,2022-11-21,235.8,31-40 years
U4150,32,Argentina,Premium,2023-04-19,492.2,31-40 years
U4151,37,Mexico,Basic,2022-01-27,190.1,31-40 years
U4152,40,Chile,Basic,2023-07-28,429.6,31-40 years
U4153,55,Colombia,Basic,2023-04-09,18.3,51-60 years
U4154,41,Colombia,Basic,2023-03-17,496.3,41-50 years
U4155,50,Chile,Premium,2023-08-24,280.3,41-50 years
U4156,47,Argentina,Basic,2023-08-22,371.6,41-50 years
U4157,33,Argentina,Premium,2023-02-28,857.0,31-40 years
U4158,34,Colombia,Basic,2023-08-02,286.0,31-40 years
U4159,37,Colombia,Basic,2024-01-11,249.3,31-40 years
U4160,23,Colombia,Basic,2022-06-10,14.8,21-30 years
U4161,64,Mexico,Basic,2023-05-18,169.8,61-70 years
U4162,42,Colombia,Standard,2023-02-14,538.6,41-50 years
U4163,59,Mexico,Basic,2023-04-17,180.1,51-60 years
U4164,27,Mexico,Basic,2023-07-26,118.6,21-30 years
U4165,41,Mexico,Standard,2022-04-08,420.9,41-50 years
U4166,57,Mexico,Standard,2024-01-24,142.0,51-60 years
U4167,26,Chile,Standard,2023-05-15,291.2,21-30 years
U4168,36,Colombia,Basic,2023-05-25,438.6,31-40 years
U4169,25,Mexico,Standard,2022-02-03,333.9,21-30 years
U4170,28,Mexico,Premium,2023-03-30,797.7,21-30 years
U4171,36,Mexico,Standard,2024-02-10,225.8,31-40 years
U4172,31,Colombia,Premium,2022-02-25,688.4,31-40 years
U4173,23,Chile,Basic,2022-01-02,296.7,21-30 years
U4174,45,Mexico,Basic,2023-02-09,208.1,41-50 years
U4175,64,Mexico,Basic,2023-09-04,169.5,61-70 years
U4176,56,Mexico,Standard,2022-07-27,378.2,51-60 years
U4177,57,Colombia,Premium,2023-09-30,31.1,51-60 years
U4178,47,Colombia,Basic,2022-10-17,384.1,41-50 years
U4179,29,Peru,Basic,2022-11-18,171.8,21-30 years
U4180,30,Argentina,Basic,2022-04-27,364.2,21-30 years
U4181,21,Colombia,Premium,2022-06-26,455.9,21-30 years
U4182,30,Mexico,Basic,2023-07-12,303.6,21-30 years
U4184,20,Argentina,Basic,2022-08-30,53.0,11-20 years
U4185,21,Argentina,Basic,2022-06-21,435.1,21-30 years
U4186,27,Mexico,Basic,2022-01-05,460.3,21-30 years
U4187,59,Peru,Basic,2022-07-30,225.7,51-60 years
U4188,42,Argentina,Standard,2023-02-08,496.8,41-50 years
U4189,27,Mexico,Standard,2023-09-28,190.6,21-30 years
U4190,62,Colombia,Premium,2023-05-13,577.5,61-70 years
U4191,60,Mexico,Basic,2023-06-23,412.8,51-60 years
U4192,26,Colombia,Standard,2022-07-08,575.5,21-30 years
U4193,32,Argentina,Standard,2024-02-29,440.8,31-40 years
U4194,23,Peru,Premium,2022-08-23,479.5,21-30 years
U4195,59,Mexico,Basic,2022-01-29,334.6,51-60 years
U4196,20,Colombia,Premium,2022-03-23,118.9,11-20 years
U4197,27,Mexico,Basic,2022-01-09,207.1,21-30 years
U4198,28,Mexico,Basic,2023-02-27,135.8,21-30 years
U4199,27,Argentina,Basic,2022-03-18,27.9,21-30 years
U4200,45,Chile,Premium,2023-06-19,186.7,41-50 years
U4201,51,Colombia,Basic,2022-10-30,310.5,51-60 years
U4202,59,Mexico,Standard,2023-05-05,162.8,51-60 years
U4203,48,Colombia,Basic,2022-10-26,485.0,41-50 years
U4204,56,Colombia,Standard,2024-02-21,225.9,51-60 years
U4205,40,Mexico,Basic,2023-05-10,129.9,31-40 years
U4206,35,Argentina,Basic,2023-06-18,447.8,31-40 years
U4207,62,Mexico,Premium,2022-11-13,44.3,61-70 years
U4208,22,Argentina,Standard,2023-10-23,94.0,21-30 years
U4209,34,Mexico,Standard,2023-01-24,319.8,31-40 years
U4210,18,Mexico,Standard,2022-05-21,434.5,11-20 years
U4211,29,Mexico,Standard,2022-02-11,35.1,21-30 years
U4212,32,Argentina,Basic,2023-02-22,182.6,31-40 years
U4213,41,Colombia,Standard,2023-01-08,231.6,41-50 years
U4214,33,Mexico,Standard,2023-05-05,420.0,31-40 years
U4215,52,Colombia,Standard,2022-07-21,32.1,51-60 years
U4216,27,Colombia,Standard,2024-02-22,40.2,21-30 years
U4217,35,Colombia,Standard,2023-06-21,460.2,31-40 years
U4218,55,Colombia,Basic,2022-02-26,306.6,51-60 years
U4219,34,Mexico,Standard,2022-07-02,574.8,31-40 years
U4220,21,Mexico,Premium,2022-07-21,53.6,21-30 years
U4221,51,Colombia,Basic,2024-03-01,188.0,51-60 years
U4222,28,Mexico,Standard,2022-10-15,201.6,21-30 years
U4223,61,Chile,Premium,2022-08-18,218.9,61-70 years
U4224,62,Colombia,Standard,2023-12-12,254.0,61-70 years
U4225,49,Colombia,Standard,2023-02-18,263.2,41-50 years
U4226,40,Colombia,Standard,2022-09-20,134.1,31-40 years
U4227,64,Mexico,Basic,2022-10-08,176.7,61-70 years
U4228,33,Colombia,Standard,2022-01-04,330.3,31-40 years
U4229,42,Mexico,Basic,2024-02-15,275.3,41-50 years
U4230,57,Chile,Premium,2023-01-01,167.1,51-60 years
U4231,48,Peru,Standard,2023-05-14,93.7,41-50 years
U4232,25,Argentina,Premium,2022-07-11,84.3,21-30 years
U4233,55,Chile,Standard,2023-08-19,410.2,51-60 years
U4234,26,Mexico,Basic,2022-08-24,363.0,21-30 years
U4235,61,Mexico,Standard,2022-04-12,284.9,61-70 years
U4237,48,Colombia,Basic,2023-01-10,192.0,41-50 years
U4238,25,Colombia,Standard,2023-09-06,377.7,21-30 years
U4239,48,Colombia,Premium,2023-01-01,563.4,41-50 years
U4240,29,Argentina,Standard,2023-06-21,21.9,21-30 years
U4241,44,Chile,Basic,2023-01-17,92.1,41-50 years
U4242,25,Argentina,Standard,2023-02-26,387.6,21-30 years
U4243,46,Peru,Standard,2023-01-13,413.8,41-50 years
U4244,50,Chile,Standard,2023-11-16,87.3,41-50 years
U4245,19,Mexico,Basic,2022-12-20,261.6,11-20 years
U4246,21,Argentina,Standard,2022-11-08,443.6,21-30 years
U4247,62,Argentina,Premium,2022-05-27,384.1,61-70 years
U4248,19,Colombia,Standard,2022-09-25,192.3,11-20 years
U4249,48,Peru,Basic,2022-09-25,358.0,41-50 years
U4250,37,Argentina,Premium,2023-08-09,85.7,31-40 years
U4251,40,Mexico,Basic,2022-11-22,443.1,31-40 years
U4252,57,Mexico,Premium,2022-11-02,734.7,51-60 years
U4253,53,Mexico,Basic,2023-07-10,226.8,51-60 years
U4254,48,Mexico,Standard,2023-06-10,369.7,41-50 years
U4255,28,Chile,Basic,2022-01-24,549.8,21-30 years
U4256,22,Chile,Basic,2022-08-21,294.1,21-30 years
U4257,35,Peru,Basic,2023-12-30,433.5,31-40 years
U4258,55,Mexico,Basic,2022-02-24,182.2,51-60 years
U4259,51,Mexico,Standard,2022-05-12,382.7,51-60 years
U4260,51,Chile,Basic,2022-08-17,137.2,51-60 years
U4261,65,Mexico,Standard,2022-09-06,411.7,61-70 years
U4262,34,Colombia,Premium,2022-03-14,889.7,31-40 years
U4264,35,Colombia,Basic,2024-01-07,355.6,31-40 years
U4265,53,Colombia,Basic,2023-09-07,414.2,51-60 years
U4266,59,Argentina,Basic,2023-05-14,170.9,51-60 years
U4267,44,Mexico,Basic,2023-01-01,36.8,41-50 years
U4268,27,Mexico,Premium,2023-04-21,432.0,21-30 years
U4269,37,Mexico,Premium,2023-09-22,215.2,31-40 years
U4270,43,Argentina,Basic,2023-01-29,339.6,41-50 years
U4271,31,Argentina,Basic,2022-08-30,77.1,31-40 years
U4272,32,Chile,Standard,2023-12-14,330.8,31-40 years
U4273,28,Colombia,Standard,2023-12-01,43.7,21-30 years
U4274,31,Chile,Basic,2023-12-21,141.6,31-40 years
U4275,20,Mexico,Standard,2022-12-22,375.7,11-20 years
U4276,32,Colombia,Basic,2023-06-20,113.1,31-40 years
U4277,48,Colombia,Basic,2023-12-18,313.6,41-50 years
U4278,56,Argentina,Basic,2023-05-26,54.4,51-60 years
U4279,63,Mexico,Basic,2023-01-04,109.8,61-70 years
U4280,62,Colombia,Standard,2022-08-21,311.9,61-70 years
U4281,51,Argentina,Premium,2024-02-11,524.8,51-60 years
U4282,20,Colombia,Premium,2023-10-22,741.1,11-20 years
U4283,52,Mexico,Premium,2023-01-20,673.0,51-60 years
U4284,33,Mexico,Standard,2023-03-03,325.7,31-40 years
U4285,19,Mexico,Premium,2022-10-06,823.1,11-20 years
U4286,21,Chile,Standard,2022-04-20,569.5,21-30 years
U4287,28,Colombia,Standard,2023-08-20,545.3,21-30 years
U4288,23,Colombia,Basic,2022-10-28,215.8,21-30 years
U4289,49,Chile,Basic,2022-04-19,473.8,41-50 years
U4290,49,Mexico,Premium,2023-07-25,351.2,41-50 years
U4291,21,Mexico,Basic,2022-04-04,160.8,21-30 years
U4293,61,Colombia,Standard,2023-12-28,532.3,61-70 years
U4294,40,Mexico,Premium,2023-12-22,864.5,31-40 years
U4295,32,Colombia,Standard,2023-07-21,447.0,31-40 years
U4296,40,Colombia,Standard,2022-06-25,403.9,31-40 years
U4297,50,Mexico,Basic,2022-12-22,263.8,41-50 years
U4298,60,Chile,Standard,2022-12-19,377.0,51-60 years
U4299,45,Colombia,Basic,2022-12-30,132.9,41-50 years
U4300,25,Chile,Premium,2023-01-26,496.3,21-30 years
U4301,53,Mexico,Basic,2022-01-13,101.0,51-60 years
U4302,27,Chile,Premium,2023-08-15,343.0,21-30 years
U4303,35,Chile,Basic,2023-01-24,194.3,31-40 years
U4304,49,Chile,Basic,2022-04-26,174.3,41-50 years
U4305,37,Mexico,Standard,2023-10-15,109.8,31-40 years
U4306,25,Mexico,Basic,2023-09-07,293.4,21-30 years
U4307,41,Colombia,Standard,2024-02-29,404.1,41-50 years
U4309,45,Mexico,Standard,2023-12-07,409.1,41-50 years
U4310,33,Chile,Standard,2022-10-04,93.8,31-40 years
U4312,46,Colombia,Premium,2023-12-08,578.2,41-50 years
U4314,18,Colombia,Basic,2022-06-13,412.3,11-20 years
U4315,61,Chile,Basic,2022-09-27,175.4,61-70 years
U4316,60,Argentina,Basic,2022-11-30,211.3,51-60 years
U4317,26,Argentina,Basic,2024-03-01,519.2,21-30 years
U4318,60,Chile,Basic,2023-07-18,262.6,51-60 years
U4319,58,Mexico,Basic,2023-04-02,58.4,51-60 years
U4320,44,Chile,Standard,2024-01-17,569.9,41-50 years
U4321,56,Mexico,Basic,2022-11-18,388.3,51-60 years
U4322,30,Mexico,Standard,2024-02-03,328.1,21-30 years
U4323,36,Colombia,Basic,2022-12-16,213.5,31-40 years
U4324,32,Mexico,Standard,2022-07-26,442.7,31-40 years
U4325,43,Mexico,Standard,2022-07-25,426.5,41-50 years
U4326,49,Argentina,Premium,2022-03-07,116.6,41-50 years
U4327,51,Peru,Standard,2022-04-03,418.8,51-60 years
U4328,32,Mexico,Premium,2023-04-18,50.2,31-40 years
U4329,27,Argentina,Basic,2023-01-03,368.0,21-30 years
U4330,55,Chile,Standard,2022-03-18,232.9,51-60 years
U4331,25,Chile,Basic,2022-03-29,12.0,21-30 years
U4332,22,Chile,Standard,2022-11-28,64.0,21-30 years
U4333,64,Colombia,Standard,2024-02-20,150.5,61-70 years
U4334,35,Argentina,Basic,2022-04-21,23.1,31-40 years
U4336,28,Mexico,Basic,2024-01-09,173.1,21-30 years
U4337,25,Colombia,Premium,2023-02-24,535.4,21-30 years
U4338,28,Mexico,Standard,2022-09-23,177.4,21-30 years
U4339,61,Colombia,Basic,2023-10-20,299.1,61-70 years
U4340,36,Mexico,Standard,2023-12-23,335.8,31-40 years
U4341,52,Argentina,Basic,2023-12-23,115.0,51-60 years
U4343,45,Peru,Basic,2022-07-04,342.9,41-50 years
U4344,59,Colombia,Standard,2022-01-08,457.6,51-60 years
U4345,48,Argentina,Standard,2023-02-09,411.8,41-50 years
U4346,28,Mexico,Standard,2022-12-04,106.4,21-30 years
U4347,38,Colombia,Standard,2023-11-17,213.8,31-40 years
U4348,24,Chile,Premium,2022-06-18,266.2,21-30 years
U4349,21,Peru,Basic,2022-08-18,58.0,21-30 years
U4350,36,Mexico,Standard,2022-09-07,518.4,31-40 years
U4351,44,Colombia,Basic,2022-06-05,254.6,41-50 years
U4352,51,Colombia,Premium,2023-12-09,87.1,51-60 years
U4353,48,Mexico,Premium,2023-05-30,172.3,41-50 years
U4354,18,Mexico,Basic,2022-02-14,286.6,11-20 years
U4355,30,Colombia,Premium,2023-10-24,321.9,21-30 years
U4356,40,Mexico,Basic,2022-01-14,266.1,31-40 years
U4357,65,Mexico,Standard,2024-02-09,233.6,61-70 years
U4358,60,Colombia,Standard,2022-08-09,200.4,51-60 years
U4359,25,Argentina,Basic,2024-01-04,454.1,21-30 years
U4360,38,Colombia,Basic,2022-03-29,53.2,31-40 years
U4361,31,Colombia,Basic,2023-02-26,487.6,31-40 years
U4363,21,Peru,Premium,2022-03-05,395.9,21-30 years
U4364,31,Argentina,Standard,2023-01-27,516.4,31-40 years
U4365,40,Colombia,Standard,2022-04-02,112.0,31-40 years
U4366,32,Peru,Standard,2022-12-03,16.9,31-40 years
U4367,51,Peru,Basic,2023-10-03,191.4,51-60 years
U4368,41,Chile,Standard,2022-08-11,514.8,41-50 years
U4369,65,Chile,Basic,2024-01-06,14.4,61-70 years
U4370,62,Mexico,Standard,2022-04-30,74.4,61-70 years
U4371,22,Argentina,Basic,2023-08-02,314.1,21-30 years
U4372,29,Chile,Basic,2022-12-17,369.5,21-30 years
U4373,38,Mexico,Premium,2022-07-07,308.6,31-40 years
U4374,48,Mexico,Basic,2022-04-07,253.3,41-50 years
U4375,31,Colombia,Basic,2023-11-03,269.5,31-40 years
U4376,22,Argentina,Standard,2022-12-01,310.3,21-30 years
U4377,50,Argentina,Premium,2022-06-22,633.3,41-50 years
U4378,34,Colombia,Standard,2023-06-18,107.2,31-40 years
U4379,30,Colombia,Standard,2022-11-10,514.7,21-30 years
U4380,61,Colombia,Basic,2023-08-22,91.7,61-70 years
U4381,63,Mexico,Premium,2022-09-25,516.7,61-70 years
U4382,45,Chile,Standard,2023-07-08,523.0,41-50 years
U4383,58,Peru,Standard,2023-03-11,87.0,51-60 years
U4384,26,Chile,Standard,2023-03-05,311.5,21-30 years
U4385,53,Mexico,Standard,2022-06-13,238.3,51-60 years
U4386,57,Mexico,Premium,2022-09-09,470.0,51-60 years
U4387,65,Argentina,Premium,2023-12-19,196.0,61-70 years
U4388,34,Mexico,Basic,2022-11-11,456.7,31-40 years
U4389,22,Chile,Premium,2023-04-25,430.2,21-30 years
U4390,64,Mexico,Basic,2022-02-28,111.8,61-70 years
U4391,59,Mexico,Standard,2023-07-17,196.5,51-60 years
U4392,35,Colombia,Standard,2022-11-18,321.1,31-40 years
U4393,55,Chile,Basic,2023-02-23,38.3,51-60 years
U4394,44,Mexico,Premium,2023-01-14,88.4,41-50 years
U4395,52,Colombia,Premium,2023-07-23,533.5,51-60 years
U4396,46,Mexico,Standard,2022-09-16,394.2,41-50 years
U4397,35,Argentina,Standard,2022-03-04,595.7,31-40 years
U4398,62,Argentina,Basic,2022-10-31,339.4,61-70 years
U4399,36,Mexico,Standard,2023-12-17,346.3,31-40 years
U4400,37,Mexico,Premium,2023-05-29,375.1,31-40 years
U4401,44,Argentina,Standard,2022-07-30,320.1,41-50 years
U4402,33,Colombia,Basic,2022-06-13,129.7,31-40 years
U4403,53,Chile,Basic,2023-07-29,444.9,51-60 years
U4404,61,Argentina,Standard,2023-08-18,288.4,61-70 years
U4405,49,Peru,Basic,2022-06-27,251.8,41-50 years
U4406,65,Mexico,Premium,2022-01-14,669.3,61-70 years
U4407,45,Mexico,Standard,2022-09-13,68.9,41-50 years
U4408,22,Mexico,Standard,2022-06-17,145.6,21-30 years
U4409,48,Peru,Basic,2023-04-25,462.6,41-50 years
U4410,24,Mexico,Premium,2023-12-08,281.0,21-30 years
U4411,20,Mexico,Premium,2023-10-13,236.1,11-20 years
U4412,27,Argentina,Premium,2024-02-19,140.7,21-30 years
U4413,31,Colombia,Basic,2023-06-06,238.8,31-40 years
U4414,27,Argentina,Standard,2022-12-13,44.2,21-30 years
U4415,53,Mexico,Basic,2022-08-22,172.4,51-60 years
U4416,28,Colombia,Premium,2023-11-26,252.5,21-30 years
U4417,58,Argentina,Basic,2023-01-20,342.8,51-60 years
U4418,51,Mexico,Basic,2023-04-23,58.6,51-60 years
U4419,21,Colombia,Standard,2023-01-28,363.9,21-30 years
U4420,60,Mexico,Basic,2023-12-28,437.0,51-60 years
U4421,45,Chile,Basic,2023-11-24,496.3,41-50 years
U4422,43,Mexico,Standard,2022-01-05,490.6,41-50 years
U4423,27,Mexico,Premium,2024-02-16,342.1,21-30 years
U4424,23,Mexico,Standard,2023-03-23,370.3,21-30 years
U4425,19,Peru,Basic,2022-11-29,432.0,11-20 years
U4426,21,Argentina,Basic,2022-08-24,316.6,21-30 years
U4427,44,Argentina,Standard,2022-03-10,559.7,41-50 years
U4428,25,Mexico,Standard,2023-01-23,327.4,21-30 years
U4429,30,Argentina,Standard,2023-09-27,177.0,21-30 years
U4430,28,Mexico,Basic,2023-01-04,486.0,21-30 years
U4431,22,Argentina,Standard,2022-04-07,443.8,21-30 years
U4432,24,Chile,Standard,2022-07-14,412.4,21-30 years
U4433,53,Argentina,Standard,2023-08-04,401.5,51-60 years
U4434,48,Peru,Standard,2023-12-19,138.6,41-50 years
U4435,57,Peru,Standard,2022-03-31,253.3,51-60 years
U4436,45,Peru,Premium,2022-05-04,791.6,41-50 years
U4437,42,Argentina,Basic,2023-08-02,13.9,41-50 years
U4438,19,Mexico,Standard,2022-01-14,363.7,11-20 years
U4439,62,Mexico,Basic,2022-03-18,165.7,61-70 years
U4440,32,Colombia,Premium,2022-04-29,70.7,31-40 years
U4441,48,Colombia,Standard,2023-02-21,482.7,41-50 years
U4442,46,Chile,Premium,2022-10-20,819.3,41-50 years
U4443,57,Colombia,Basic,2023-08-04,189.5,51-60 years
U4444,64,Argentina,Standard,2022-05-16,307.4,61-70 years
U4445,61,Mexico,Premium,2022-10-25,372.2,61-70 years
U4446,34,Chile,Basic,2022-07-13,94.2,31-40 years
U4447,28,Argentina,Premium,2024-01-12,251.6,21-30 years
U4448,42,Mexico,Standard,2022-02-24,560.4,41-50 years
U4449,30,Colombia,Premium,2023-09-26,390.2,21-30 years
U4450,25,Colombia,Standard,2024-01-13,237.8,21-30 years
U4451,57,Mexico,Basic,2023-04-15,246.9,51-60 years
U4452,39,Colombia,Basic,2022-10-17,387.3,31-40 years
U4453,45,Argentina,Premium,2022-11-20,156.5,41-50 years
U4454,57,Colombia,Premium,2023-06-14,113.6,51-60 years
U4456,34,Colombia,Premium,2023-06-10,382.0,31-40 years
U4457,60,Colombia,Standard,2023-11-01,187.7,51-60 years
U4458,59,Mexico,Basic,2022-08-20,148.5,51-60 years
U4459,54,Mexico,Basic,2023-06-02,410.2,51-60 years
U4460,61,Mexico,Standard,2024-01-25,483.8,61-70 years
U4461,18,Chile,Standard,2023-09-16,470.2,11-20 years
U4462,20,Colombia,Premium,2023-10-29,365.4,11-20 years
U4463,57,Argentina,Premium,2022-06-30,661.7,51-60 years
U4464,23,Mexico,Basic,2022-10-16,476.6,21-30 years
U4466,60,Argentina,Standard,2023-04-26,493.9,51-60 years
U4467,50,Chile,Premium,2023-03-27,785.8,41-50 years
U4468,30,Argentina,Premium,2023-12-22,343.8,21-30 years
U4469,48,Peru,Basic,2023-09-19,308.2,41-50 years
U4470,52,Mexico,Basic,2023-09-25,421.2,51-60 years
U4471,47,Argentina,Basic,2023-12-25,279.5,41-50 years
U4472,32,Mexico,Basic,2023-10-03,243.6,31-40 years
U4473,28,Argentina,Standard,2023-11-19,412.8,21-30 years
U4474,51,Peru,Basic,2022-09-02,214.5,51-60 years
U4475,57,Mexico,Standard,2024-01-09,14.7,51-60 years
U4476,59,Mexico,Premium,2023-11-28,228.3,51-60 years
U4477,42,Mexico,Basic,2022-09-24,277.0,41-50 years
U4478,32,Peru,Basic,2023-04-21,348.1,31-40 years
U4479,48,Mexico,Standard,2022-05-25,320.1,41-50 years
U4480,28,Mexico,Basic,2023-08-24,544.7,21-30 years
U4481,29,Colombia,Standard,2022-04-16,123.9,21-30 years
U4482,52,Mexico,Basic,2023-12-13,414.8,51-60 years
U4483,33,Mexico,Basic,2023-08-05,94.3,31-40 years
U4484,40,Mexico,Standard,2023-04-21,380.0,31-40 years
U4485,29,Colombia,Basic,2022-05-08,29.4,21-30 years
U4486,45,Colombia,Standard,2023-09-17,347.2,41-50 years
U4488,59,Peru,Basic,2023-08-20,388.2,51-60 years
U4489,50,Argentina,Basic,2022-12-27,446.2,41-50 years
U4490,65,Colombia,Standard,2023-08-06,128.5,61-70 years
U4491,37,Mexico,Premium,2024-01-06,251.4,31-40 years
U4492,24,Chile,Standard,2022-09-22,441.5,21-30 years
U4493,24,Mexico,Basic,2023-08-04,38.5,21-30 years
U4494,59,Argentina,Premium,2023-12-26,610.4,51-60 years
U4495,42,Argentina,Basic,2023-01-28,33.7,41-50 years
U4496,63,Mexico,Basic,2022-10-23,22.0,61-70 years
U4497,20,Colombia,Premium,2023-04-22,268.6,11-20 years
U4498,43,Chile,Basic,2023-05-27,49.0,41-50 years
U4499,34,Argentina,Standard,2023-03-21,60.9,31-40 years
U4500,47,Colombia,Standard,2023-04-09,104.1,41-50 years
U4501,18,Peru,Basic,2023-12-24,360.5,11-20 years
U4502,46,Colombia,Premium,2022-02-23,886.6,41-50 years
U4503,27,Mexico,Standard,2022-08-17,310.8,21-30 years
U4504,37,Mexico,Standard,2023-01-19,534.5,31-40 years
U4505,31,Colombia,Basic,2022-02-02,60.7,31-40 years
U4506,60,Colombia,Basic,2023-07-27,427.5,51-60 years
U4507,52,Argentina,Basic,2023-10-25,222.4,51-60 years
U4508,43,Mexico,Basic,2022-08-25,168.8,41-50 years
U4509,22,Chile,Standard,2024-01-03,167.2,21-30 years
U4510,58,Mexico,Standard,2023-03-04,210.8,51-60 years
U4511,62,Mexico,Basic,2023-01-15,389.2,61-70 years
U4512,19,Chile,Standard,2023-09-25,513.6,11-20 years
U4513,39,Mexico,Standard,2022-08-11,351.6,31-40 years
U4514,49,Mexico,Basic,2023-07-04,72.8,41-50 years
U4515,21,Mexico,Standard,2022-10-27,132.2,21-30 years
U4516,41,Colombia,Basic,2022-05-23,139.0,41-50 years
U4517,64,Colombia,Standard,2022-02-09,369.3,61-70 years
U4518,57,Mexico,Basic,2023-12-12,224.4,51-60 years
U4519,54,Mexico,Premium,2023-11-26,300.5,51-60 years
U4520,46,Colombia,Standard,2023-08-14,232.1,41-50 years
U4521,22,Colombia,Basic,2023-03-10,252.4,21-30 years
U4522,30,Peru,Premium,2022-05-17,767.4,21-30 years
U4523,62,Mexico,Standard,2022-12-08,201.8,61-70 years
U4524,38,Colombia,Basic,2024-02-19,308.3,31-40 years
U4525,56,Chile,Premium,2022-11-14,709.8,51-60 years
